ResetMethodType,1,Method
ResetMethodType_InputArguments,2,Variable
ResetMethodType_OutputArguments,3,Variable
StationType,10,ObjectType
StationType_Throughput,11,Variable
StationType_Status,12,Variable
StationType_Reset,13,Method
StationType_Reset_InputArguments,14,Variable
StationType_Reset_OutputArguments,15,Variable
SiteType,20,ObjectType
SiteType_Station1,21,Object
SiteType_Station1_Throughput,22,Variable
SiteType_Station1_Status,23,Variable
SiteType_Station1_Reset,24,Method
SiteType_Station1_Reset_InputArguments,25,Variable
SiteType_Station1_Reset_OutputArguments,26,Variable
SiteType_Station2,30,Object
SiteType_Station2_Throughput,31,Variable
SiteType_Station2_Status,32,Variable
SiteType_Station2_Reset,33,Method
SiteType_Station2_Reset_InputArguments,34,Variable
SiteType_Station2_Reset_OutputArguments,35,Variable
Site,100,Object
Site_Station1,101,Object
Site_Station1_Throughput,102,Variable
Site_Station1_Status,103,Variable
Site_Station1_Reset,104,Method
Site_Station1_Reset_InputArguments,105,Variable
Site_Station1_Reset_OutputArguments,106,Variable
Site_Station2,110,Object
Site_Station2_Throughput,111,Variable
Site_Station2_Status,112,Variable
Site_Station2_Reset,113,Method
Site_Station2_Reset_InputArguments,114,Variable
Site_Station2_Reset_OutputArguments,115,Variable
